id,tipo,fecha,hora,provincia,corregimiento,latitud,longitud,arma_utilizada,locacion,anio,mes,dia_semana,zona,crimen
CR-2024-000163,Robo,2024-01-11,20,Panamá Oeste,Barrio Balboa,8.87969,-79.785121,Arma de fuego,Centro Comercial,2024,1,3,Barrio Balboa,Robo
CR-2024-000166,Robo,2024-01-11,22,Panamá,Betania,8.99961,-79.528641,Arma de fuego,Vía Pública,2024,1,3,Betania,Robo
CR-2024-000169,Robo,2024-01-11,23,Panamá,Pacora,9.083823,-79.285767,Arma de fuego,Transporte Público,2024,1,3,Pacora,Robo
CR-2024-000178,Homicidio,2024-01-12,2,Panamá Oeste,El Coco,8.887251,-79.805856,Otro método,Vía Pública,2024,1,4,El Coco,Homicidio
CR-2024-000176,Femicidio,2024-01-12,7,Panamá Oeste,Villa Rosario,8.780135,-79.871099,Arma de fuego,Residencia,2024,1,4,Villa Rosario,Femicidio
CR-2024-000184,Robo,2024-01-12,7,Panamá,Pueblo Nuevo,9.001034,-79.520461,Arma blanca,Vía Pública,2024,1,4,Pueblo Nuevo,Robo
CR-2024-000180,Robo,2024-01-12,8,Panamá,Belisario Porras,9.053553,-79.505075,Arma de fuego,Vía Pública,2024,1,4,Belisario Porras,Robo
CR-2024-000186,Robo,2024-01-12,14,Panamá,Tocumen,9.080431,-79.384721,Sin arma (intimidación),Vía Pública,2024,1,4,Tocumen,Robo
CR-2024-000183,Robo,2024-01-12,17,Panamá,Juan Díaz,9.047612,-79.451779,Arma de fuego,Vía Pública,2024,1,4,Juan Díaz,Robo
CR-2024-000190,Robo,2024-01-12,17,Panamá,Victoriano Lorenzo,9.037407,-79.497651,Sin arma (intimidación),Comercio,2024,1,4,Victoriano Lorenzo,Robo
CR-2024-000185,Robo,2024-01-12,19,Panamá,Tocumen,9.084402,-79.385734,Arma de fuego,Comercio,2024,1,4,Tocumen,Robo
CR-2024-000191,Robo,2024-01-12,20,Panamá Oeste,Villa Carmen,8.799363,-79.90043,Arma de fuego,Comercio,2024,1,4,Villa Carmen,Robo
CR-2024-000177,Homicidio,2024-01-12,21,Panamá Oeste,Barrio Colón,8.878727,-79.788603,Objeto contundente,Residencia,2024,1,4,Barrio Colón,Homicidio
CR-2024-000181,Robo,2024-01-12,21,Panamá,Calidonia,8.967292,-79.532624,Sin arma (intimidación),Comercio,2024,1,4,Calidonia,Robo
CR-2024-000179,Homicidio,2024-01-12,22,Panamá,Pedregal,9.065238,-79.47577,Objeto contundente,Residencia,2024,1,4,Pedregal,Homicidio
CR-2024-000182,Robo,2024-01-12,22,Panamá Oeste,Herrera,8.897985,-79.81627,Arma blanca,Estacionamiento,2024,1,4,Herrera,Robo
CR-2024-000188,Robo,2024-01-12,22,Panamá Oeste,Vacamonte,8.912708,-79.712104,Arma de fuego,Vía Pública,2024,1,4,Vacamonte,Robo
CR-2024-000187,Robo,2024-01-12,23,Panamá,Tocumen,9.086376,-79.390694,Arma de fuego,Estacionamiento,2024,1,4,Tocumen,Robo
CR-2024-000189,Robo,2024-01-12,23,Panamá Oeste,Veracruz,8.888986,-79.632105,Arma de fuego,Vía Pública,2024,1,4,Veracruz,Robo
CR-2024-000192,Femicidio,2024-01-13,0,Panamá Oeste,Capira Cabecera,8.756335,-79.883142,Arma blanca,Vía Pública,2024,1,5,Capira Cabecera,Femicidio
CR-2024-000200,Robo,2024-01-13,6,Panamá,Pacora,9.077609,-79.285678,Arma blanca,Comercio,2024,1,5,Pacora,Robo
CR-2024-000203,Robo,2024-01-13,9,Panamá,Parque Lefevre,9.010796,-79.478025,Arma de fuego,Centro Comercial,2024,1,5,Parque Lefevre,Robo
CR-2024-000201,Robo,2024-01-13,11,Panamá,Pacora,9.079728,-79.284347,Arma de fuego,Vía Pública,2024,1,5,Pacora,Robo
CR-2024-000196,Robo,2024-01-13,12,Panamá,Curundú,8.969245,-79.551257,Arma de fuego,Vía Pública,2024,1,5,Curundú,Robo
CR-2024-000206,Robo,2024-01-13,12,Panamá,Pedregal,9.065326,-79.476044,Sin arma (intimidación),Vía Pública,2024,1,5,Pedregal,Robo
CR-2024-000195,Robo,2024-01-13,13,Panamá,Curundú,8.969857,-79.551972,Arma blanca,Comercio,2024,1,5,Curundú,Robo
CR-2024-000198,Robo,2024-01-13,13,Panamá Oeste,Feuillet,8.899969,-79.77455,Sin arma (intimidación),Comercio,2024,1,5,Feuillet,Robo
CR-2024-000202,Robo,2024-01-13,13,Panamá,Pacora,9.092545,-79.293492,Arma de fuego,Transporte Público,2024,1,5,Pacora,Robo
CR-2024-000205,Robo,2024-01-13,16,Panamá,Pedregal,9.061092,-79.48018,Arma de fuego,Estacionamiento,2024,1,5,Pedregal,Robo
CR-2024-000212,Robo,2024-01-13,16,Panamá Oeste,Vista Alegre,8.94676,-79.700048,Arma de fuego,Vía Pública,2024,1,5,Vista Alegre,Robo
CR-2024-000207,Robo,2024-01-13,18,Panamá,San Francisco,8.988156,-79.512273,Arma blanca,Vía Pública,2024,1,5,San Francisco,Robo
CR-2024-000210,Robo,2024-01-13,19,Panamá Oeste,Vacamonte,8.915333,-79.706359,Arma de fuego,Centro Comercial,2024,1,5,Vacamonte,Robo
CR-2024-000204,Robo,2024-01-13,21,Panamá,Pedregal,9.069474,-79.479673,Sin arma (intimidación),Vía Pública,2024,1,5,Pedregal,Robo
CR-2024-000208,Robo,2024-01-13,21,Panamá,Tocumen,9.080292,-79.389991,Arma blanca,Vía Pública,2024,1,5,Tocumen,Robo
CR-2024-000193,Robo,2024-01-13,22,Panamá,Belisario Porras,9.054372,-79.504309,Sin arma (intimidación),Centro Comercial,2024,1,5,Belisario Porras,Robo
CR-2024-000194,Robo,2024-01-13,22,Panamá,Belisario Porras,9.049873,-79.501706,Arma de fuego,Estacionamiento,2024,1,5,Belisario Porras,Robo
CR-2024-000197,Robo,2024-01-13,22,Panamá,El Chorrillo,8.952902,-79.541436,Arma de fuego,Estacionamiento,2024,1,5,El Chorrillo,Robo
CR-2024-000199,Robo,2024-01-13,22,Panamá,Pacora,9.084687,-79.284151,Sin arma (intimidación),Vía Pública,2024,1,5,Pacora,Robo
CR-2024-000209,Robo,2024-01-13,23,Panamá,Tocumen,9.08473,-79.386343,Arma de fuego,Comercio,2024,1,5,Tocumen,Robo
CR-2024-000211,Robo,2024-01-13,23,Panamá Oeste,Villa Rosario,8.781017,-79.86959,Arma de fuego,Vía Pública,2024,1,5,Villa Rosario,Robo
CR-2024-000214,Homicidio,2024-01-14,4,Panamá,Pacora,9.080129,-79.284965,Arma de fuego,Vía Pública,2024,1,6,Pacora,Homicidio
CR-2024-000213,Homicidio,2024-01-14,7,Panamá,El Chorrillo,8.953026,-79.541655,Arma de fuego,Bar / Discoteca,2024,1,6,El Chorrillo,Homicidio
CR-2024-000225,Robo,2024-01-14,11,Panamá,Tocumen,9.0833,-79.390883,Sin arma (intimidación),Comercio,2024,1,6,Tocumen,Robo
CR-2024-000222,Robo,2024-01-14,12,Panamá,Parque Lefevre,9.010793,-79.481115,Sin arma (intimidación),Comercio,2024,1,6,Parque Lefevre,Robo
CR-2024-000223,Robo,2024-01-14,12,Panamá,Pedregal,9.066142,-79.476503,Arma de fuego,Comercio,2024,1,6,Pedregal,Robo
CR-2024-000224,Robo,2024-01-14,12,Panamá,Rufina Alfaro,9.047168,-79.48574,Arma de fuego,Comercio,2024,1,6,Rufina Alfaro,Robo
CR-2024-000226,Robo,2024-01-14,12,Panamá,Victoriano Lorenzo,9.036487,-79.495665,Arma de fuego,Comercio,2024,1,6,Victoriano Lorenzo,Robo
CR-2024-000227,Robo,2024-01-14,13,Panamá Oeste,Vista Alegre,8.948993,-79.69968,Arma de fuego,Vía Pública,2024,1,6,Vista Alegre,Robo
CR-2024-000216,Robo,2024-01-14,14,Panamá,Belisario Porras,9.054153,-79.503914,Arma blanca,Centro Comercial,2024,1,6,Belisario Porras,Robo
CR-2024-000219,Robo,2024-01-14,14,Panamá,Juan Díaz,9.049514,-79.453975,Arma de fuego,Centro Comercial,2024,1,6,Juan Díaz,Robo
CR-2024-000215,Robo,2024-01-14,17,Panamá Oeste,Barrio Colón,8.881229,-79.788486,Arma de fuego,Estacionamiento,2024,1,6,Barrio Colón,Robo
CR-2024-000220,Robo,2024-01-14,17,Panamá,Pacora,9.083126,-79.303221,Sin arma (intimidación),Vía Pública,2024,1,6,Pacora,Robo
CR-2024-000218,Robo,2024-01-14,19,Panamá Oeste,Guadalupe,8.863105,-79.810798,Arma de fuego,Transporte Público,2024,1,6,Guadalupe,Robo
CR-2024-000217,Robo,2024-01-14,21,Panamá,El Chorrillo,8.95163,-79.543789,Arma de fuego,Centro Comercial,2024,1,6,El Chorrillo,Robo
CR-2024-000221,Robo,2024-01-14,23,Panamá,Pacora,9.084805,-79.301745,Sin arma (intimidación),Comercio,2024,1,6,Pacora,Robo
CR-2024-000243,Robo,2024-01-15,0,Panamá,Parque Lefevre,9.010118,-79.477213,Arma blanca,Comercio,2024,1,0,Parque Lefevre,Robo
CR-2024-000242,Robo,2024-01-15,1,Panamá,Juan Díaz,9.046219,-79.45323,Arma de fuego,Vía Pública,2024,1,0,Juan Díaz,Robo
CR-2024-000229,Homicidio,2024-01-15,2,Panamá,Belisario Porras,9.049009,-79.501297,Arma de fuego,Vía Pública,2024,1,0,Belisario Porras,Homicidio
CR-2024-000235,Robo,2024-01-15,3,Panamá Oeste,Burunga,8.941212,-79.728105,Arma de fuego,Transporte Público,2024,1,0,Burunga,Robo
CR-2024-000237,Robo,2024-01-15,7,Panamá,El Chorrillo,8.953767,-79.539441,Sin arma (intimidación),Transporte Público,2024,1,0,El Chorrillo,Robo
CR-2024-000249,Robo,2024-01-15,9,Panamá Oeste,Vista Alegre,8.948554,-79.697685,Sin arma (intimidación),Centro Comercial,2024,1,0,Vista Alegre,Robo
CR-2024-000238,Robo,2024-01-15,11,Panamá,El Chorrillo,8.950852,-79.541315,Arma blanca,Vía Pública,2024,1,0,El Chorrillo,Robo
CR-2024-000244,Robo,2024-01-15,11,Panamá,Parque Lefevre,9.010062,-79.481371,Arma de fuego,Transporte Público,2024,1,0,Parque Lefevre,Robo
CR-2024-000231,Robo,2024-01-15,13,Panamá,24 de Diciembre,9.099268,-79.353468,Arma de fuego,Vía Pública,2024,1,0,24 de Diciembre,Robo
CR-2024-000233,Robo,2024-01-15,14,Panamá,Belisario Porras,9.048738,-79.505976,Arma de fuego,Comercio,2024,1,0,Belisario Porras,Robo
CR-2024-000236,Robo,2024-01-15,14,Panamá,Caimitillo,9.160798,-79.560578,Arma de fuego,Vía Pública,2024,1,0,Caimitillo,Robo
CR-2024-000247,Robo,2024-01-15,14,Panamá,Río Abajo,9.019154,-79.497678,Sin arma (intimidación),Centro Comercial,2024,1,0,Río Abajo,Robo
CR-2024-000248,Robo,2024-01-15,15,Panamá Oeste,Vista Alegre,8.947836,-79.706667,Arma blanca,Vía Pública,2024,1,0,Vista Alegre,Robo
CR-2024-000230,Homicidio,2024-01-15,16,Panamá,Pedregal,9.064229,-79.476471,Arma de fuego,Residencia,2024,1,0,Pedregal,Homicidio
CR-2024-000241,Robo,2024-01-15,16,Panamá,Juan Díaz,9.043557,-79.460187,Arma de fuego,Vía Pública,2024,1,0,Juan Díaz,Robo
CR-2024-000245,Robo,2024-01-15,18,Panamá,Pedregal,9.066504,-79.476794,Arma de fuego,Vía Pública,2024,1,0,Pedregal,Robo
CR-2024-000246,Robo,2024-01-15,18,Panamá,Pedregal,9.067023,-79.482208,Arma de fuego,Centro Comercial,2024,1,0,Pedregal,Robo
CR-2024-000228,Femicidio,2024-01-15,19,Panamá,Pacora,9.078442,-79.285545,Arma blanca,Residencia,2024,1,0,Pacora,Femicidio
CR-2024-000232,Robo,2024-01-15,20,Panamá Oeste,Barrio Colón,8.879298,-79.788878,Arma de fuego,Centro Comercial,2024,1,0,Barrio Colón,Robo
CR-2024-000239,Robo,2024-01-15,20,Panamá Oeste,El Espino,8.497894,-79.903614,Sin arma (intimidación),Vía Pública,2024,1,0,El Espino,Robo
CR-2024-000234,Robo,2024-01-15,22,Panamá,Belisario Porras,9.049129,-79.502887,Arma blanca,Vía Pública,2024,1,0,Belisario Porras,Robo
CR-2024-000240,Robo,2024-01-15,23,Panamá,José Domingo Espinar,9.045227,-79.501624,Arma de fuego,Vía Pública,2024,1,0,José Domingo Espinar,Robo
CR-2024-000250,Homicidio,2024-01-16,0,Panamá,El Chorrillo,8.952352,-79.542321,Arma de fuego,Vía Pública,2024,1,1,El Chorrillo,Homicidio
CR-2024-000259,Robo,2024-01-16,3,Panamá Oeste,Feuillet,8.901761,-79.770505,Sin arma (intimidación),Vía Pública,2024,1,1,Feuillet,Robo
CR-2024-000253,Robo,2024-01-16,7,Panamá,Belisario Porras,9.054042,-79.503115,Arma de fuego,Estacionamiento,2024,1,1,Belisario Porras,Robo
CR-2024-000262,Robo,2024-01-16,8,Panamá,Pacora,9.066593,-79.289509,Sin arma (intimidación),Vía Pública,2024,1,1,Pacora,Robo
CR-2024-000254,Robo,2024-01-16,12,Panamá,Belisario Porras,9.053574,-79.503541,Arma de fuego,Vía Pública,2024,1,1,Belisario Porras,Robo
CR-2024-000256,Robo,2024-01-16,12,Panamá,Belisario Porras,9.050466,-79.499633,Arma de fuego,Vía Pública,2024,1,1,Belisario Porras,Robo
CR-2024-000265,Robo,2024-01-16,13,Panamá,Río Abajo,9.017398,-79.503249,Arma de fuego,Comercio,2024,1,1,Río Abajo,Robo
CR-2024-000252,Robo,2024-01-16,15,Panamá,24 de Diciembre,9.103073,-79.348216,Sin arma (intimidación),Comercio,2024,1,1,24 de Diciembre,Robo
CR-2024-000269,Robo,2024-01-16,15,Panamá Oeste,Veracruz,8.890206,-79.631523,Sin arma (intimidación),Transporte Público,2024,1,1,Veracruz,Robo
CR-2024-000255,Robo,2024-01-16,16,Panamá,Belisario Porras,9.053767,-79.504885,Sin arma (intimidación),Centro Comercial,2024,1,1,Belisario Porras,Robo
CR-2024-000260,Robo,2024-01-16,16,Panamá,José Domingo Espinar,9.045512,-79.501791,Sin arma (intimidación),Vía Pública,2024,1,1,José Domingo Espinar,Robo
CR-2024-000258,Robo,2024-01-16,18,Panamá,El Chorrillo,8.950679,-79.542285,Arma de fuego,Vía Pública,2024,1,1,El Chorrillo,Robo
CR-2024-000264,Robo,2024-01-16,19,Panamá,Río Abajo,9.019986,-79.499315,Sin arma (intimidación),Transporte Público,2024,1,1,Río Abajo,Robo
CR-2024-000267,Robo,2024-01-16,19,Panamá,Tocumen,9.074639,-79.37946,Sin arma (intimidación),Vía Pública,2024,1,1,Tocumen,Robo
CR-2024-000261,Robo,2024-01-16,20,Panamá,Las Mañanitas,9.090066,-79.431111,Arma de fuego,Vía Pública,2024,1,1,Las Mañanitas,Robo
CR-2024-000263,Robo,2024-01-16,20,Panamá,Pacora,9.087291,-79.27591,Arma de fuego,Vía Pública,2024,1,1,Pacora,Robo
CR-2024-000266,Robo,2024-01-16,20,Panamá,Santa Ana,8.950844,-79.535822,Sin arma (intimidación),Comercio,2024,1,1,Santa Ana,Robo
CR-2024-000268,Robo,2024-01-16,21,Panamá,Tocumen,9.081604,-79.38979,Sin arma (intimidación),Transporte Público,2024,1,1,Tocumen,Robo
CR-2024-000251,Homicidio,2024-01-16,22,Panamá,Pedregal,9.066491,-79.477137,Arma de fuego,Residencia,2024,1,1,Pedregal,Homicidio
CR-2024-000257,Robo,2024-01-16,23,Panamá,Chilibre,9.152939,-79.617319,Arma de fuego,Comercio,2024,1,1,Chilibre,Robo
CR-2024-000270,Robo,2024-01-16,23,Panamá Oeste,Vista Alegre,8.950271,-79.699606,Sin arma (intimidación),Comercio,2024,1,1,Vista Alegre,Robo
CR-2024-000278,Robo,2024-01-17,7,Panamá,Pacora,9.082053,-79.286292,Sin arma (intimidación),Vía Pública,2024,1,2,Pacora,Robo
CR-2024-000284,Robo,2024-01-17,8,Panamá,Tocumen,9.086027,-79.391293,Sin arma (intimidación),Centro Comercial,2024,1,2,Tocumen,Robo
CR-2024-000274,Robo,2024-01-17,10,Panamá,Belisario Porras,9.055106,-79.503404,Arma de fuego,Vía Pública,2024,1,2,Belisario Porras,Robo
CR-2024-000280,Robo,2024-01-17,15,Panamá,Parque Lefevre,9.011711,-79.483556,Arma blanca,Vía Pública,2024,1,2,Parque Lefevre,Robo
CR-2024-000283,Robo,2024-01-17,17,Panamá,Tocumen,9.076744,-79.386391,Arma blanca,Vía Pública,2024,1,2,Tocumen,Robo
CR-2024-000279,Robo,2024-01-17,18,Panamá,Pacora,9.087799,-79.281223,Arma de fuego,Vía Pública,2024,1,2,Pacora,Robo
CR-2024-000276,Robo,2024-01-17,19,Panamá,Juan Díaz,9.050077,-79.452196,Arma de fuego,Estacionamiento,2024,1,2,Juan Díaz,Robo
CR-2024-000273,Robo,2024-01-17,20,Panamá,Belisario Porras,9.051606,-79.500905,Sin arma (intimidación),Comercio,2024,1,2,Belisario Porras,Robo
CR-2024-000285,Robo,2024-01-17,20,Panamá,Tocumen,9.081073,-79.394389,Arma blanca,Vía Pública,2024,1,2,Tocumen,Robo
CR-2024-000277,Robo,2024-01-17,21,Panamá,Las Mañanitas,9.08964,-79.435709,Sin arma (intimidación),Vía Pública,2024,1,2,Las Mañanitas,Robo
CR-2024-000281,Robo,2024-01-17,21,Panamá,Río Abajo,9.023559,-79.498363,Sin arma (intimidación),Vía Pública,2024,1,2,Río Abajo,Robo
CR-2024-000282,Robo,2024-01-17,21,Panamá,Santa Ana,8.952782,-79.538234,Arma blanca,Vía Pública,2024,1,2,Santa Ana,Robo
CR-2024-000271,Homicidio,2024-01-17,22,Panamá,24 de Diciembre,9.096941,-79.35246,Arma de fuego,Residencia,2024,1,2,24 de Diciembre,Homicidio
CR-2024-000272,Homicidio,2024-01-17,22,Panamá,Pedregal,9.062684,-79.478628,Arma de fuego,Bar / Discoteca,2024,1,2,Pedregal,Homicidio
CR-2024-000275,Robo,2024-01-17,23,Panamá,Belisario Porras,9.057148,-79.504708,Arma blanca,Vía Pública,2024,1,2,Belisario Porras,Robo
CR-2024-000286,Homicidio,2024-01-18,0,Panamá Oeste,Feuillet,8.901929,-79.772667,Arma de fuego,Vía Pública,2024,1,3,Feuillet,Homicidio
CR-2024-000293,Robo,2024-01-18,0,Panamá Oeste,El Coco,8.883232,-79.806714,Arma de fuego,Vía Pública,2024,1,3,El Coco,Robo
CR-2024-000302,Robo,2024-01-18,0,Panamá Oeste,Vacamonte,8.916335,-79.718363,Arma de fuego,Estacionamiento,2024,1,3,Vacamonte,Robo
CR-2024-000288,Homicidio,2024-01-18,1,Panamá Oeste,Vacamonte,8.916608,-79.707939,Arma de fuego,Vía Pública,2024,1,3,Vacamonte,Homicidio
CR-2024-000296,Robo,2024-01-18,2,Panamá,Pedregal,9.065293,-79.485359,Arma de fuego,Vía Pública,2024,1,3,Pedregal,Robo
CR-2024-000299,Robo,2024-01-18,3,Panamá,Tocumen,9.074876,-79.380453,Arma de fuego,Transporte Público,2024,1,3,Tocumen,Robo
CR-2024-000298,Robo,2024-01-18,5,Panamá,Santa Ana,8.950246,-79.538706,Arma blanca,Comercio,2024,1,3,Santa Ana,Robo
CR-2024-000290,Robo,2024-01-18,6,Panamá Oeste,Barrio Colón,8.880222,-79.779535,Sin arma (intimidación),Centro Comercial,2024,1,3,Barrio Colón,Robo
CR-2024-000289,Robo,2024-01-18,10,Panamá Oeste,Barrio Colón,8.878177,-79.779009,Arma blanca,Estacionamiento,2024,1,3,Barrio Colón,Robo
CR-2024-000291,Robo,2024-01-18,10,Panamá Oeste,Barrio Colón,8.876876,-79.778785,Arma de fuego,Vía Pública,2024,1,3,Barrio Colón,Robo
CR-2024-000294,Robo,2024-01-18,13,Panamá,Parque Lefevre,9.006612,-79.481038,Sin arma (intimidación),Vía Pública,2024,1,3,Parque Lefevre,Robo
CR-2024-000303,Robo,2024-01-18,16,Panamá Oeste,Vacamonte,8.914778,-79.715831,Sin arma (intimidación),Vía Pública,2024,1,3,Vacamonte,Robo
CR-2024-000295,Robo,2024-01-18,17,Panamá,Pedregal,9.06384,-79.472327,Arma de fuego,Transporte Público,2024,1,3,Pedregal,Robo
CR-2024-000297,Robo,2024-01-18,20,Panamá,Río Abajo,9.018131,-79.502442,Arma de fuego,Comercio,2024,1,3,Río Abajo,Robo
CR-2024-000287,Homicidio,2024-01-18,22,Panamá,Parque Lefevre,9.010057,-79.482586,Arma de fuego,Vía Pública,2024,1,3,Parque Lefevre,Homicidio
CR-2024-000292,Robo,2024-01-18,23,Panamá,Don Bosco,9.052323,-79.400281,Arma de fuego,Vía Pública,2024,1,3,Don Bosco,Robo
CR-2024-000300,Robo,2024-01-18,23,Panamá,Tocumen,9.076703,-79.385435,Arma de fuego,Vía Pública,2024,1,3,Tocumen,Robo
CR-2024-000301,Robo,2024-01-18,23,Panamá Oeste,Vacamonte,8.91249,-79.710999,Sin arma (intimidación),Vía Pública,2024,1,3,Vacamonte,Robo
CR-2024-000305,Homicidio,2024-01-19,1,Panamá,Tocumen,9.080595,-79.393189,Arma de fuego,Vía Pública,2024,1,4,Tocumen,Homicidio
CR-2024-000308,Robo,2024-01-19,1,Panamá,Caimitillo,9.160209,-79.560743,Sin arma (intimidación),Vía Pública,2024,1,4,Caimitillo,Robo
CR-2024-000309,Robo,2024-01-19,1,Panamá,Curundú,8.968942,-79.552403,Arma blanca,Centro Comercial,2024,1,4,Curundú,Robo
CR-2024-000304,Homicidio,2024-01-19,3,Panamá,Pacora,9.088391,-79.276299,Arma de fuego,Vía Pública,2024,1,4,Pacora,Homicidio
CR-2024-000315,Robo,2024-01-19,6,Panamá,Pedregal,9.06469,-79.483549,Arma de fuego,Comercio,2024,1,4,Pedregal,Robo
CR-2024-000306,Robo,2024-01-19,11,Panamá Oeste,Barrio Colón,8.872745,-79.784544,Arma de fuego,Vía Pública,2024,1,4,Barrio Colón,Robo
CR-2024-000313,Robo,2024-01-19,12,Panamá,Pacora,9.085586,-79.284941,Arma de fuego,Vía Pública,2024,1,4,Pacora,Robo
CR-2024-000307,Robo,2024-01-19,13,Panamá Oeste,Barrio Colón,8.881374,-79.78917,Arma de fuego,Vía Pública,2024,1,4,Barrio Colón,Robo
CR-2024-000312,Robo,2024-01-19,13,Panamá,Pacora,9.080059,-79.286459,Arma de fuego,Vía Pública,2024,1,4,Pacora,Robo
CR-2024-000318,Robo,2024-01-19,14,Panamá,Tocumen,9.082808,-79.393197,Arma de fuego,Vía Pública,2024,1,4,Tocumen,Robo
CR-2024-000319,Robo,2024-01-19,14,Panamá,Tocumen,9.081242,-79.384132,Arma de fuego,Comercio,2024,1,4,Tocumen,Robo
CR-2024-000321,Robo,2024-01-19,14,Panamá Oeste,Vista Alegre,8.94771,-79.698357,Sin arma (intimidación),Vía Pública,2024,1,4,Vista Alegre,Robo
CR-2024-000310,Robo,2024-01-19,15,Panamá,Juan Díaz,9.047041,-79.452146,Arma de fuego,Vía Pública,2024,1,4,Juan Díaz,Robo
CR-2024-000311,Robo,2024-01-19,16,Panamá,Juan Díaz,9.048854,-79.451245,Arma blanca,Estacionamiento,2024,1,4,Juan Díaz,Robo
CR-2024-000317,Robo,2024-01-19,16,Panamá,Pueblo Nuevo,9.001,-79.522621,Arma blanca,Estacionamiento,2024,1,4,Pueblo Nuevo,Robo
CR-2024-000320,Robo,2024-01-19,17,Panamá Oeste,Villa Carmen,8.8005,-79.899218,Arma de fuego,Comercio,2024,1,4,Villa Carmen,Robo
CR-2024-000316,Robo,2024-01-19,19,Panamá,Pedregal,9.07201,-79.478892,Arma de fuego,Transporte Público,2024,1,4,Pedregal,Robo
CR-2024-000314,Robo,2024-01-19,23,Panamá,Pedregal,9.062136,-79.475603,Arma de fuego,Vía Pública,2024,1,4,Pedregal,Robo
CR-2024-000326,Robo,2024-01-20,0,Panamá,Belisario Porras,9.054528,-79.499535,Arma de fuego,Comercio,2024,1,5,Belisario Porras,Robo
CR-2024-000322,Homicidio,2024-01-20,4,Panamá,Parque Lefevre,9.011367,-79.481101,Arma blanca,Residencia,2024,1,5,Parque Lefevre,Homicidio
CR-2024-000324,Robo,2024-01-20,8,Panamá Oeste,Barrio Colón,8.878525,-79.780189,Sin arma (intimidación),Transporte Público,2024,1,5,Barrio Colón,Robo
CR-2024-000330,Robo,2024-01-20,10,Panamá,Parque Lefevre,9.010892,-79.477564,Arma blanca,Vía Pública,2024,1,5,Parque Lefevre,Robo
CR-2024-000327,Robo,2024-01-20,15,Panamá,Belisario Porras,9.050315,-79.502957,Arma de fuego,Vía Pública,2024,1,5,Belisario Porras,Robo
CR-2024-000331,Robo,2024-01-20,15,Panamá,Pueblo Nuevo,9.001467,-79.523703,Arma de fuego,Centro Comercial,2024,1,5,Pueblo Nuevo,Robo
CR-2024-000329,Robo,2024-01-20,16,Panamá Oeste,El Espino,8.500767,-79.902391,Arma de fuego,Vía Pública,2024,1,5,El Espino,Robo
CR-2024-000323,Homicidio,2024-01-20,18,Panamá,Tocumen,9.085239,-79.39097,Arma de fuego,Bar / Discoteca,2024,1,5,Tocumen,Homicidio
CR-2024-000328,Robo,2024-01-20,20,Panamá Oeste,Burunga,8.93886,-79.736462,Arma de fuego,Centro Comercial,2024,1,5,Burunga,Robo
CR-2024-000325,Robo,2024-01-20,23,Panamá,Belisario Porras,9.054789,-79.503841,Arma de fuego,Comercio,2024,1,5,Belisario Porras,Robo
CR-2024-000333,Homicidio,2024-01-21,4,Panamá,Parque Lefevre,9.013181,-79.480289,Arma de fuego,Bar / Discoteca,2024,1,6,Parque Lefevre,Homicidio
CR-2024-000337,Robo,2024-01-21,4,Panamá,Belisario Porras,9.053793,-79.50437,Sin arma (intimidación),Vía Pública,2024,1,6,Belisario Porras,Robo
CR-2024-000344,Robo,2024-01-21,5,Panamá,José Domingo Espinar,9.047595,-79.502884,Arma blanca,Vía Pública,2024,1,6,José Domingo Espinar,Robo
CR-2024-000347,Robo,2024-01-21,6,Panamá,Pedregal,9.07018,-79.478644,Arma de fuego,Comercio,2024,1,6,Pedregal,Robo
CR-2024-000335,Robo,2024-01-21,7,Panamá Oeste,Barrio Colón,8.875677,-79.786933,Arma de fuego,Comercio,2024,1,6,Barrio Colón,Robo
CR-2024-000339,Robo,2024-01-21,8,Panamá,Chilibre,9.151069,-79.625131,Arma de fuego,Comercio,2024,1,6,Chilibre,Robo
CR-2024-000341,Robo,2024-01-21,13,Panamá,Curundú,8.971489,-79.548889,Arma blanca,Comercio,2024,1,6,Curundú,Robo
CR-2024-000340,Robo,2024-01-21,14,Panamá,Chilibre,9.150987,-79.620512,Arma de fuego,Vía Pública,2024,1,6,Chilibre,Robo
CR-2024-000350,Robo,2024-01-21,14,Panamá Oeste,Vista Alegre,8.951562,-79.699293,Sin arma (intimidación),Centro Comercial,2024,1,6,Vista Alegre,Robo
CR-2024-000349,Robo,2024-01-21,15,Panamá Oeste,Vacamonte,8.916953,-79.707338,Arma blanca,Vía Pública,2024,1,6,Vacamonte,Robo
